"Step","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MIN","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MAX"
"1317799","1.6328125","1.6328125","1.6328125"
"1318352","1.4609375","1.4609375","1.4609375"
"1318905","1.6328125","1.6328125","1.6328125"
"1319458","1.625","1.625","1.625"
"1320011","1.578125","1.578125","1.578125"
"1320564","1.69140625","1.69140625","1.69140625"
"1321117","1.650390625","1.650390625","1.650390625"
"1321670","1.64453125","1.64453125","1.64453125"
"1322223","1.619140625","1.619140625","1.619140625"
"1322776","1.650390625","1.650390625","1.650390625"
"1323329","1.67578125","1.67578125","1.67578125"
"1323882","1.904296875","1.904296875","1.904296875"
"1324435","1.61328125","1.61328125","1.61328125"
"1324988","1.6328125","1.6328125","1.6328125"
"1325541","1.658203125","1.658203125","1.658203125"
"1326094","1.626953125","1.626953125","1.626953125"
"1326647","1.73828125","1.73828125","1.73828125"
"1327200","1.61328125","1.61328125","1.61328125"
"1327753","1.568359375","1.568359375","1.568359375"
"1328306","1.603515625","1.603515625","1.603515625"
"1328859","1.716796875","1.716796875","1.716796875"
"1329412","1.763671875","1.763671875","1.763671875"
"1329965","1.716796875","1.716796875","1.716796875"
"1330518","1.56640625","1.56640625","1.56640625"
"1331071","1.716796875","1.716796875","1.716796875"
"1331624","1.75390625","1.75390625","1.75390625"
"1332177","1.78125","1.78125","1.78125"
"1332730","1.640625","1.640625","1.640625"
"1333283","1.8046875","1.8046875","1.8046875"
"1333836","1.63671875","1.63671875","1.63671875"
"1334389","1.52734375","1.52734375","1.52734375"
"1334942","1.70703125","1.70703125","1.70703125"
"1335495","1.615234375","1.615234375","1.615234375"
"1336048","1.572265625","1.572265625","1.572265625"
"1336601","1.5","1.5","1.5"
"1337154","1.564453125","1.564453125","1.564453125"
"1337707","1.630859375","1.630859375","1.630859375"
"1338260","1.7578125","1.7578125","1.7578125"
"1338813","1.568359375","1.568359375","1.568359375"
"1339366","1.666015625","1.666015625","1.666015625"
"1339919","1.916015625","1.916015625","1.916015625"
"1340472","1.576171875","1.576171875","1.576171875"
"1341025","1.615234375","1.615234375","1.615234375"
"1341578","1.53515625","1.53515625","1.53515625"
"1342131","1.60546875","1.60546875","1.60546875"
"1342684","1.724609375","1.724609375","1.724609375"
"1343237","1.646484375","1.646484375","1.646484375"
"1343790","1.5390625","1.5390625","1.5390625"
"1344343","1.611328125","1.611328125","1.611328125"
"1344896","1.67578125","1.67578125","1.67578125"
"1345449","1.57421875","1.57421875","1.57421875"
"1346002","1.677734375","1.677734375","1.677734375"
"1346555","1.654296875","1.654296875","1.654296875"
"1347108","1.603515625","1.603515625","1.603515625"
"1347661","1.69140625","1.69140625","1.69140625"
"1348214","1.603515625","1.603515625","1.603515625"
"1348767","1.6328125","1.6328125","1.6328125"
"1349320","1.6171875","1.6171875","1.6171875"
"1349873","1.537109375","1.537109375","1.537109375"
"1350426","1.611328125","1.611328125","1.611328125"
"1350979","1.44921875","1.44921875","1.44921875"
"1351532","1.671875","1.671875","1.671875"
"1352085","1.53515625","1.53515625","1.53515625"
"1352638","1.58203125","1.58203125","1.58203125"
"1353191","1.609375","1.609375","1.609375"
"1353744","1.705078125","1.705078125","1.705078125"
"1354297","1.580078125","1.580078125","1.580078125"
"1354850","1.681640625","1.681640625","1.681640625"
"1355403","1.716796875","1.716796875","1.716796875"
"1355956","1.666015625","1.666015625","1.666015625"
"1356509","1.60546875","1.60546875","1.60546875"
"1357062","1.58984375","1.58984375","1.58984375"
"1357615","1.66796875","1.66796875","1.66796875"
"1358168","1.72265625","1.72265625","1.72265625"
"1358721","1.451171875","1.451171875","1.451171875"
"1359274","1.59765625","1.59765625","1.59765625"
"1359827","1.703125","1.703125","1.703125"
"1360380","1.705078125","1.705078125","1.705078125"
"1360933","1.591796875","1.591796875","1.591796875"
"1361486","1.66796875","1.66796875","1.66796875"
"1362039","1.685546875","1.685546875","1.685546875"
"1362592","1.576171875","1.576171875","1.576171875"
"1363145","1.701171875","1.701171875","1.701171875"
"1363698","1.701171875","1.701171875","1.701171875"
"1364251","1.4921875","1.4921875","1.4921875"
"1364804","1.58203125","1.58203125","1.58203125"
"1365357","1.591796875","1.591796875","1.591796875"
"1365910","1.677734375","1.677734375","1.677734375"
"1366463","1.5546875","1.5546875","1.5546875"
"1367016","1.67578125","1.67578125","1.67578125"
"1367569","1.70703125","1.70703125","1.70703125"
"1368122","1.59375","1.59375","1.59375"
"1368675","1.697265625","1.697265625","1.697265625"
"1369228","1.6328125","1.6328125","1.6328125"
"1369781","1.57421875","1.57421875","1.57421875"
"1370334","1.748046875","1.748046875","1.748046875"
"1370887","1.68359375","1.68359375","1.68359375"
"1371440","1.708984375","1.708984375","1.708984375"
"1371993","1.63671875","1.63671875","1.63671875"
"1372546","1.548828125","1.548828125","1.548828125"
"1373099","1.654296875","1.654296875","1.654296875"
"1373652","1.560546875","1.560546875","1.560546875"
"1374205","1.541015625","1.541015625","1.541015625"
"1374758","1.587890625","1.587890625","1.587890625"
"1375311","1.677734375","1.677734375","1.677734375"
"1375864","1.583984375","1.583984375","1.583984375"
"1376417","1.72265625","1.72265625","1.72265625"
"1376970","1.728515625","1.728515625","1.728515625"
"1377523","1.46875","1.46875","1.46875"
"1378076","1.623046875","1.623046875","1.623046875"
"1378629","1.642578125","1.642578125","1.642578125"
"1379182","1.685546875","1.685546875","1.685546875"
"1379735","1.666015625","1.666015625","1.666015625"
"1380288","1.654296875","1.654296875","1.654296875"
"1380841","1.52734375","1.52734375","1.52734375"
"1381394","1.626953125","1.626953125","1.626953125"
"1381947","1.51953125","1.51953125","1.51953125"
"1382500","1.546875","1.546875","1.546875"
"1383053","1.630859375","1.630859375","1.630859375"
"1383606","1.71484375","1.71484375","1.71484375"
"1384159","1.705078125","1.705078125","1.705078125"
"1384712","1.65625","1.65625","1.65625"
"1385265","1.634765625","1.634765625","1.634765625"
"1385818","1.61328125","1.61328125","1.61328125"
"1386371","1.580078125","1.580078125","1.580078125"
"1386924","1.587890625","1.587890625","1.587890625"
"1387477","1.673828125","1.673828125","1.673828125"
"1388030","1.66796875","1.66796875","1.66796875"
"1388583","1.53515625","1.53515625","1.53515625"
"1389136","1.6171875","1.6171875","1.6171875"
"1389689","1.673828125","1.673828125","1.673828125"
"1390242","1.595703125","1.595703125","1.595703125"
"1390795","1.6640625","1.6640625","1.6640625"
"1391348","1.712890625","1.712890625","1.712890625"
"1391901","1.611328125","1.611328125","1.611328125"
"1392454","1.52734375","1.52734375","1.52734375"
"1393007","1.625","1.625","1.625"
"1393560","1.623046875","1.623046875","1.623046875"
"1394113","1.572265625","1.572265625","1.572265625"
"1394666","1.724609375","1.724609375","1.724609375"
"1395219","1.775390625","1.775390625","1.775390625"
"1395772","1.61328125","1.61328125","1.61328125"
"1396325","1.720703125","1.720703125","1.720703125"
"1396878","1.5859375","1.5859375","1.5859375"
"1397431","1.6484375","1.6484375","1.6484375"
"1397984","1.58203125","1.58203125","1.58203125"
"1398537","1.599609375","1.599609375","1.599609375"
"1399090","1.5","1.5","1.5"
"1399643","1.728515625","1.728515625","1.728515625"
"1400196","1.630859375","1.630859375","1.630859375"
"1400749","1.677734375","1.677734375","1.677734375"
"1401302","1.5703125","1.5703125","1.5703125"
"1401855","1.701171875","1.701171875","1.701171875"
"1402408","1.7109375","1.7109375","1.7109375"
"1402961","1.732421875","1.732421875","1.732421875"
"1403514","1.740234375","1.740234375","1.740234375"
"1404067","1.634765625","1.634765625","1.634765625"
"1404620","1.638671875","1.638671875","1.638671875"
"1405173","1.716796875","1.716796875","1.716796875"
"1405726","1.52734375","1.52734375","1.52734375"
"1406279","1.73046875","1.73046875","1.73046875"
"1406832","1.740234375","1.740234375","1.740234375"
"1407385","1.734375","1.734375","1.734375"
"1407938","1.52734375","1.52734375","1.52734375"
"1408491","1.572265625","1.572265625","1.572265625"
"1409044","1.646484375","1.646484375","1.646484375"
"1409597","1.59375","1.59375","1.59375"
"1410150","1.6796875","1.6796875","1.6796875"
"1410703","1.53125","1.53125","1.53125"
"1411256","1.736328125","1.736328125","1.736328125"
"1411809","1.46875","1.46875","1.46875"
"1412362","1.5859375","1.5859375","1.5859375"
"1412915","1.623046875","1.623046875","1.623046875"
"1413468","1.6171875","1.6171875","1.6171875"
"1414021","1.857421875","1.857421875","1.857421875"
"1414574","1.74609375","1.74609375","1.74609375"
"1415127","1.7109375","1.7109375","1.7109375"
"1415680","1.576171875","1.576171875","1.576171875"
"1416233","1.63671875","1.63671875","1.63671875"
"1416786","1.599609375","1.599609375","1.599609375"
"1417339","1.69921875","1.69921875","1.69921875"
"1417892","1.587890625","1.587890625","1.587890625"
"1418445","1.6640625","1.6640625","1.6640625"
"1418998","1.681640625","1.681640625","1.681640625"
"1419551","1.75","1.75","1.75"
"1420104","1.6015625","1.6015625","1.6015625"
"1420657","1.568359375","1.568359375","1.568359375"
"1421210","1.576171875","1.576171875","1.576171875"
"1421763","1.736328125","1.736328125","1.736328125"
"1422316","1.625","1.625","1.625"
"1422869","1.765625","1.765625","1.765625"
"1423422","1.490234375","1.490234375","1.490234375"
"1423975","1.74609375","1.74609375","1.74609375"
"1424528","1.634765625","1.634765625","1.634765625"
"1425081","1.595703125","1.595703125","1.595703125"
"1425634","1.6640625","1.6640625","1.6640625"
"1426187","1.658203125","1.658203125","1.658203125"
"1426740","1.814453125","1.814453125","1.814453125"
"1427293","1.701171875","1.701171875","1.701171875"
"1427846","1.66796875","1.66796875","1.66796875"
"1428399","1.806640625","1.806640625","1.806640625"
"1428952","1.6328125","1.6328125","1.6328125"
"1429505","1.658203125","1.658203125","1.658203125"
"1430058","1.576171875","1.576171875","1.576171875"
"1430611","1.587890625","1.587890625","1.587890625"
"1431164","1.568359375","1.568359375","1.568359375"
"1431717","1.609375","1.609375","1.609375"
"1432270","1.53125","1.53125","1.53125"
"1432823","1.671875","1.671875","1.671875"
"1433376","1.794921875","1.794921875","1.794921875"
"1433929","1.5703125","1.5703125","1.5703125"
"1434482","1.595703125","1.595703125","1.595703125"
"1435035","1.5625","1.5625","1.5625"
"1435588","1.57421875","1.57421875","1.57421875"
"1436141","1.638671875","1.638671875","1.638671875"
"1436694","1.623046875","1.623046875","1.623046875"
"1437247","1.53515625","1.53515625","1.53515625"
"1437800","1.59765625","1.59765625","1.59765625"
"1438353","1.642578125","1.642578125","1.642578125"
"1438906","1.6875","1.6875","1.6875"
"1439459","1.548828125","1.548828125","1.548828125"
"1440012","1.6875","1.6875","1.6875"
"1440565","1.564453125","1.564453125","1.564453125"
"1441118","1.6484375","1.6484375","1.6484375"
"1441671","1.67578125","1.67578125","1.67578125"
"1442224","1.552734375","1.552734375","1.552734375"
"1442777","1.6796875","1.6796875","1.6796875"
"1443330","1.703125","1.703125","1.703125"
"1443883","1.666015625","1.666015625","1.666015625"
"1444436","1.6171875","1.6171875","1.6171875"
"1444989","1.560546875","1.560546875","1.560546875"
"1445542","1.494140625","1.494140625","1.494140625"
"1446095","1.48828125","1.48828125","1.48828125"
"1446648","1.634765625","1.634765625","1.634765625"
"1447201","1.626953125","1.626953125","1.626953125"
"1447754","1.51171875","1.51171875","1.51171875"
"1448307","1.49609375","1.49609375","1.49609375"
"1448860","1.724609375","1.724609375","1.724609375"
"1449413","1.5703125","1.5703125","1.5703125"
"1449966","1.634765625","1.634765625","1.634765625"
"1450519","1.62890625","1.62890625","1.62890625"
"1451072","1.634765625","1.634765625","1.634765625"
"1451625","1.61328125","1.61328125","1.61328125"
"1452178","1.70703125","1.70703125","1.70703125"
"1452731","1.60546875","1.60546875","1.60546875"
"1453284","1.626953125","1.626953125","1.626953125"
"1453837","1.62109375","1.62109375","1.62109375"
"1454390","1.701171875","1.701171875","1.701171875"
"1454943","1.673828125","1.673828125","1.673828125"
"1455496","1.64453125","1.64453125","1.64453125"
"1456049","1.642578125","1.642578125","1.642578125"
"1456602","1.724609375","1.724609375","1.724609375"
"1457155","1.607421875","1.607421875","1.607421875"
"1457708","1.705078125","1.705078125","1.705078125"
"1458261","1.6953125","1.6953125","1.6953125"
"1458814","1.580078125","1.580078125","1.580078125"
"1459367","1.568359375","1.568359375","1.568359375"
"1459920","1.646484375","1.646484375","1.646484375"
"1460473","1.80859375","1.80859375","1.80859375"
"1461026","1.642578125","1.642578125","1.642578125"
"1461579","1.541015625","1.541015625","1.541015625"
"1462132","1.556640625","1.556640625","1.556640625"
"1462685","1.517578125","1.517578125","1.517578125"
"1463238","1.615234375","1.615234375","1.615234375"
"1463791","1.701171875","1.701171875","1.701171875"
"1464344","1.869140625","1.869140625","1.869140625"
"1464897","1.771484375","1.771484375","1.771484375"
"1465450","1.49609375","1.49609375","1.49609375"
"1466003","1.654296875","1.654296875","1.654296875"
"1466556","1.69140625","1.69140625","1.69140625"
"1467109","1.5234375","1.5234375","1.5234375"
"1467662","1.51171875","1.51171875","1.51171875"
"1468215","1.56640625","1.56640625","1.56640625"
"1468768","1.73828125","1.73828125","1.73828125"
"1469321","1.5703125","1.5703125","1.5703125"
"1469874","1.81640625","1.81640625","1.81640625"
"1470427","1.708984375","1.708984375","1.708984375"
"1470980","1.626953125","1.626953125","1.626953125"
"1471533","1.611328125","1.611328125","1.611328125"
"1472086","1.470703125","1.470703125","1.470703125"
"1472639","1.576171875","1.576171875","1.576171875"
"1473192","1.650390625","1.650390625","1.650390625"
"1473745","1.66015625","1.66015625","1.66015625"
"1474298","1.5703125","1.5703125","1.5703125"
"1474851","1.658203125","1.658203125","1.658203125"
"1475404","1.7109375","1.7109375","1.7109375"
"1475957","1.705078125","1.705078125","1.705078125"
"1476510","1.576171875","1.576171875","1.576171875"
"1477063","1.623046875","1.623046875","1.623046875"
"1477616","1.73828125","1.73828125","1.73828125"
"1478169","1.6640625","1.6640625","1.6640625"
"1478722","1.58984375","1.58984375","1.58984375"
"1479275","1.58984375","1.58984375","1.58984375"
"1479828","1.533203125","1.533203125","1.533203125"
"1480381","1.6328125","1.6328125","1.6328125"
"1480934","1.634765625","1.634765625","1.634765625"
"1481487","1.529296875","1.529296875","1.529296875"
"1482040","1.501953125","1.501953125","1.501953125"
"1482593","1.623046875","1.623046875","1.623046875"
"1483146","1.625","1.625","1.625"
"1483699","1.662109375","1.662109375","1.662109375"
"1484252","1.673828125","1.673828125","1.673828125"
"1484805","1.677734375","1.677734375","1.677734375"
"1485358","1.677734375","1.677734375","1.677734375"
"1485911","1.544921875","1.544921875","1.544921875"
"1486464","1.8125","1.8125","1.8125"
"1487017","1.5546875","1.5546875","1.5546875"
"1487570","1.72265625","1.72265625","1.72265625"
"1488123","1.513671875","1.513671875","1.513671875"
"1488676","1.546875","1.546875","1.546875"
"1489229","1.701171875","1.701171875","1.701171875"
"1489782","1.748046875","1.748046875","1.748046875"
"1490335","1.72265625","1.72265625","1.72265625"
"1490888","1.83984375","1.83984375","1.83984375"
"1491441","1.830078125","1.830078125","1.830078125"
"1491994","1.65234375","1.65234375","1.65234375"
"1492547","1.576171875","1.576171875","1.576171875"
"1493100","1.603515625","1.603515625","1.603515625"
"1493653","1.583984375","1.583984375","1.583984375"
"1494206","1.546875","1.546875","1.546875"
"1494759","1.6171875","1.6171875","1.6171875"
"1495312","1.576171875","1.576171875","1.576171875"
"1495865","1.630859375","1.630859375","1.630859375"
"1496418","1.62109375","1.62109375","1.62109375"
"1496971","1.525390625","1.525390625","1.525390625"
"1497524","1.58203125","1.58203125","1.58203125"
"1498077","1.6328125","1.6328125","1.6328125"
"1498630","1.5390625","1.5390625","1.5390625"
"1499183","1.650390625","1.650390625","1.650390625"
"1499736","1.64453125","1.64453125","1.64453125"
"1500289","1.576171875","1.576171875","1.576171875"
"1500842","1.703125","1.703125","1.703125"
"1501395","1.642578125","1.642578125","1.642578125"
"1501948","1.576171875","1.576171875","1.576171875"
"1502501","1.552734375","1.552734375","1.552734375"
"1503054","1.53515625","1.53515625","1.53515625"
"1503607","1.76953125","1.76953125","1.76953125"
"1504160","1.642578125","1.642578125","1.642578125"
"1504713","1.62109375","1.62109375","1.62109375"
"1505266","1.53125","1.53125","1.53125"
"1505819","1.599609375","1.599609375","1.599609375"
"1506372","1.630859375","1.630859375","1.630859375"
"1506925","1.65234375","1.65234375","1.65234375"
"1507478","1.708984375","1.708984375","1.708984375"
"1508031","1.52734375","1.52734375","1.52734375"
"1508584","1.720703125","1.720703125","1.720703125"
"1509137","1.583984375","1.583984375","1.583984375"
"1509690","1.580078125","1.580078125","1.580078125"
"1510243","1.61328125","1.61328125","1.61328125"
"1510796","1.625","1.625","1.625"
"1511349","1.681640625","1.681640625","1.681640625"
"1511902","1.642578125","1.642578125","1.642578125"
"1512455","1.732421875","1.732421875","1.732421875"
"1513008","1.583984375","1.583984375","1.583984375"
"1513561","1.646484375","1.646484375","1.646484375"
"1514114","1.66015625","1.66015625","1.66015625"
"1514667","1.603515625","1.603515625","1.603515625"
"1515220","1.673828125","1.673828125","1.673828125"
"1515773","1.599609375","1.599609375","1.599609375"
"1516326","1.671875","1.671875","1.671875"
"1516879","1.763671875","1.763671875","1.763671875"
"1517432","1.80859375","1.80859375","1.80859375"
"1517985","1.671875","1.671875","1.671875"
"1518538","1.521484375","1.521484375","1.521484375"
"1519091","1.810546875","1.810546875","1.810546875"
"1519644","1.654296875","1.654296875","1.654296875"
"1520197","1.755859375","1.755859375","1.755859375"
"1520750","1.701171875","1.701171875","1.701171875"
"1521303","1.564453125","1.564453125","1.564453125"
"1521856","1.8125","1.8125","1.8125"
"1522409","1.529296875","1.529296875","1.529296875"
"1522962","1.55859375","1.55859375","1.55859375"
"1523515","1.68359375","1.68359375","1.68359375"
"1524068","1.71875","1.71875","1.71875"
"1524621","1.595703125","1.595703125","1.595703125"
"1525174","1.544921875","1.544921875","1.544921875"
"1525727","1.623046875","1.623046875","1.623046875"
"1526280","1.74609375","1.74609375","1.74609375"
"1526833","1.666015625","1.666015625","1.666015625"
"1527386","1.67578125","1.67578125","1.67578125"
"1527939","1.703125","1.703125","1.703125"
"1528492","1.556640625","1.556640625","1.556640625"
"1529045","1.53515625","1.53515625","1.53515625"
"1529598","1.6953125","1.6953125","1.6953125"
"1530151","1.64453125","1.64453125","1.64453125"
"1530704","1.666015625","1.666015625","1.666015625"
"1531257","1.638671875","1.638671875","1.638671875"
"1531810","1.595703125","1.595703125","1.595703125"
"1532363","1.63671875","1.63671875","1.63671875"
"1532916","1.556640625","1.556640625","1.556640625"
"1533469","1.734375","1.734375","1.734375"
"1534022","1.64453125","1.64453125","1.64453125"
"1534575","1.67578125","1.67578125","1.67578125"
"1535128","1.62109375","1.62109375","1.62109375"
"1535681","1.587890625","1.587890625","1.587890625"
"1536234","1.673828125","1.673828125","1.673828125"
"1536787","1.78515625","1.78515625","1.78515625"
"1537340","1.642578125","1.642578125","1.642578125"
"1537893","1.533203125","1.533203125","1.533203125"
"1538446","1.615234375","1.615234375","1.615234375"
"1538999","1.59765625","1.59765625","1.59765625"
"1539552","1.7109375","1.7109375","1.7109375"
"1540105","1.5859375","1.5859375","1.5859375"
"1540658","1.55859375","1.55859375","1.55859375"
"1541211","1.626953125","1.626953125","1.626953125"
"1541764","1.7578125","1.7578125","1.7578125"
"1542317","1.615234375","1.615234375","1.615234375"
"1542870","1.615234375","1.615234375","1.615234375"
"1543423","1.65234375","1.65234375","1.65234375"
"1543976","1.595703125","1.595703125","1.595703125"
"1544529","1.630859375","1.630859375","1.630859375"
"1545082","1.6328125","1.6328125","1.6328125"
"1545635","1.72265625","1.72265625","1.72265625"
"1546188","1.607421875","1.607421875","1.607421875"
"1546741","1.765625","1.765625","1.765625"
"1547294","1.556640625","1.556640625","1.556640625"
"1547847","1.681640625","1.681640625","1.681640625"
"1548400","1.64453125","1.64453125","1.64453125"
"1548953","1.736328125","1.736328125","1.736328125"
"1549506","1.73046875","1.73046875","1.73046875"
"1550059","1.60546875","1.60546875","1.60546875"
"1550612","1.5625","1.5625","1.5625"
"1551165","1.634765625","1.634765625","1.634765625"
"1551718","1.7265625","1.7265625","1.7265625"
"1552271","1.673828125","1.673828125","1.673828125"
"1552824","1.54296875","1.54296875","1.54296875"
"1553377","1.646484375","1.646484375","1.646484375"
"1553930","1.654296875","1.654296875","1.654296875"
"1554483","1.498046875","1.498046875","1.498046875"
"1555036","1.728515625","1.728515625","1.728515625"
"1555589","1.521484375","1.521484375","1.521484375"
"1556142","1.572265625","1.572265625","1.572265625"
"1556695","1.609375","1.609375","1.609375"
"1557248","1.609375","1.609375","1.609375"
"1557801","1.6875","1.6875","1.6875"
"1558354","1.69140625","1.69140625","1.69140625"
"1558907","1.41796875","1.41796875","1.41796875"
"1559460","1.560546875","1.560546875","1.560546875"
"1560013","1.560546875","1.560546875","1.560546875"
"1560566","1.578125","1.578125","1.578125"
"1561119","1.591796875","1.591796875","1.591796875"
"1561672","1.732421875","1.732421875","1.732421875"
"1562225","1.5859375","1.5859375","1.5859375"
"1562778","1.748046875","1.748046875","1.748046875"
"1563331","1.755859375","1.755859375","1.755859375"
"1563884","1.78125","1.78125","1.78125"
"1564437","1.533203125","1.533203125","1.533203125"
"1564990","1.50390625","1.50390625","1.50390625"
"1565543","1.66015625","1.66015625","1.66015625"
"1566096","1.67578125","1.67578125","1.67578125"
"1566649","1.62890625","1.62890625","1.62890625"
"1567202","1.677734375","1.677734375","1.677734375"
"1567755","1.736328125","1.736328125","1.736328125"
"1568308","1.73828125","1.73828125","1.73828125"
"1568861","1.599609375","1.599609375","1.599609375"
"1569414","1.533203125","1.533203125","1.533203125"
"1569967","1.6875","1.6875","1.6875"
"1570520","1.6640625","1.6640625","1.6640625"
"1571073","1.630859375","1.630859375","1.630859375"
"1571626","1.568359375","1.568359375","1.568359375"
"1572179","1.544921875","1.544921875","1.544921875"
"1572732","1.609375","1.609375","1.609375"
"1573285","1.650390625","1.650390625","1.650390625"
"1573838","1.697265625","1.697265625","1.697265625"
"1574391","1.689453125","1.689453125","1.689453125"
"1574944","1.521484375","1.521484375","1.521484375"
"1575497","1.818359375","1.818359375","1.818359375"
"1576050","1.548828125","1.548828125","1.548828125"
"1576603","1.708984375","1.708984375","1.708984375"
"1577156","1.693359375","1.693359375","1.693359375"
"1577709","1.576171875","1.576171875","1.576171875"
"1578262","1.669921875","1.669921875","1.669921875"
"1578815","1.673828125","1.673828125","1.673828125"
"1579368","1.70703125","1.70703125","1.70703125"
"1579921","1.578125","1.578125","1.578125"
"1580474","1.75","1.75","1.75"
"1581027","1.544921875","1.544921875","1.544921875"
"1581580","1.646484375","1.646484375","1.646484375"
"1582133","1.642578125","1.642578125","1.642578125"
"1582686","1.673828125","1.673828125","1.673828125"
"1583239","1.65625","1.65625","1.65625"
"1583792","1.755859375","1.755859375","1.755859375"
"1584345","1.712890625","1.712890625","1.712890625"
"1584898","1.638671875","1.638671875","1.638671875"
"1585451","1.689453125","1.689453125","1.689453125"
"1586004","1.759765625","1.759765625","1.759765625"
"1586557","1.73046875","1.73046875","1.73046875"
"1587110","1.71484375","1.71484375","1.71484375"
"1587663","1.705078125","1.705078125","1.705078125"
"1588216","1.6328125","1.6328125","1.6328125"
"1588769","1.66796875","1.66796875","1.66796875"
"1589322","1.51171875","1.51171875","1.51171875"
"1589875","1.650390625","1.650390625","1.650390625"
"1590428","1.578125","1.578125","1.578125"
"1590981","1.59375","1.59375","1.59375"
"1591534","1.625","1.625","1.625"
"1592087","1.623046875","1.623046875","1.623046875"
"1592640","1.66796875","1.66796875","1.66796875"
"1593193","1.67578125","1.67578125","1.67578125"
"1593746","1.650390625","1.650390625","1.650390625"
"1594299","1.576171875","1.576171875","1.576171875"
"1594852","1.71875","1.71875","1.71875"
"1595405","1.595703125","1.595703125","1.595703125"
"1595958","1.673828125","1.673828125","1.673828125"
"1596511","1.537109375","1.537109375","1.537109375"
"1597064","1.568359375","1.568359375","1.568359375"
"1597617","1.62109375","1.62109375","1.62109375"
"1598170","1.642578125","1.642578125","1.642578125"
"1598723","1.580078125","1.580078125","1.580078125"
"1599276","1.578125","1.578125","1.578125"
"1599829","1.720703125","1.720703125","1.720703125"
"1600382","1.623046875","1.623046875","1.623046875"
"1600935","1.66015625","1.66015625","1.66015625"
"1601488","1.5390625","1.5390625","1.5390625"
"1602041","1.556640625","1.556640625","1.556640625"
"1602594","1.59375","1.59375","1.59375"
"1603147","1.8828125","1.8828125","1.8828125"
"1603700","1.73046875","1.73046875","1.73046875"
"1604253","1.5546875","1.5546875","1.5546875"
"1604806","1.59375","1.59375","1.59375"
"1605359","1.6796875","1.6796875","1.6796875"
"1605912","1.69140625","1.69140625","1.69140625"
"1606465","1.630859375","1.630859375","1.630859375"
"1607018","1.71484375","1.71484375","1.71484375"
"1607571","1.6953125","1.6953125","1.6953125"
"1608124","1.5546875","1.5546875","1.5546875"
"1608677","1.63671875","1.63671875","1.63671875"
"1609230","1.552734375","1.552734375","1.552734375"
"1609783","1.61328125","1.61328125","1.61328125"
"1610336","1.720703125","1.720703125","1.720703125"
"1610889","1.576171875","1.576171875","1.576171875"
"1611442","1.75390625","1.75390625","1.75390625"
"1611995","1.697265625","1.697265625","1.697265625"
"1612548","1.60546875","1.60546875","1.60546875"
"1613101","1.7265625","1.7265625","1.7265625"
"1613654","1.802734375","1.802734375","1.802734375"
"1614207","1.6484375","1.6484375","1.6484375"
"1614760","1.646484375","1.646484375","1.646484375"
"1615313","1.51171875","1.51171875","1.51171875"
"1615866","1.611328125","1.611328125","1.611328125"
"1616419","1.5859375","1.5859375","1.5859375"
"1616972","1.583984375","1.583984375","1.583984375"
"1617525","1.595703125","1.595703125","1.595703125"
"1618078","1.642578125","1.642578125","1.642578125"
"1618631","1.677734375","1.677734375","1.677734375"
"1619184","1.5234375","1.5234375","1.5234375"
"1619737","1.578125","1.578125","1.578125"
"1620290","1.716796875","1.716796875","1.716796875"
"1620843","1.576171875","1.576171875","1.576171875"
"1621396","1.7578125","1.7578125","1.7578125"
"1621949","1.6796875","1.6796875","1.6796875"
"1622502","1.7109375","1.7109375","1.7109375"
"1623055","1.55078125","1.55078125","1.55078125"
"1623608","1.568359375","1.568359375","1.568359375"
"1624161","1.578125","1.578125","1.578125"
"1624714","1.619140625","1.619140625","1.619140625"
"1625267","1.708984375","1.708984375","1.708984375"
"1625820","1.5390625","1.5390625","1.5390625"
"1626373","1.62890625","1.62890625","1.62890625"
"1626926","1.6796875","1.6796875","1.6796875"
"1627479","1.505859375","1.505859375","1.505859375"
"1628032","1.640625","1.640625","1.640625"
"1628585","1.736328125","1.736328125","1.736328125"
"1629138","1.61328125","1.61328125","1.61328125"
"1629691","1.74609375","1.74609375","1.74609375"
"1630244","1.591796875","1.591796875","1.591796875"
"1630797","1.556640625","1.556640625","1.556640625"
"1631350","1.634765625","1.634765625","1.634765625"
"1631903","1.7421875","1.7421875","1.7421875"
"1632456","1.583984375","1.583984375","1.583984375"
"1633009","1.734375","1.734375","1.734375"
"1633562","1.494140625","1.494140625","1.494140625"
"1634115","1.556640625","1.556640625","1.556640625"
"1634668","1.744140625","1.744140625","1.744140625"
"1635221","1.779296875","1.779296875","1.779296875"
"1635774","1.5859375","1.5859375","1.5859375"
"1636327","1.54296875","1.54296875","1.54296875"
"1636880","1.5546875","1.5546875","1.5546875"
"1637433","1.76953125","1.76953125","1.76953125"
"1637986","1.580078125","1.580078125","1.580078125"
"1638539","1.603515625","1.603515625","1.603515625"
"1639092","1.705078125","1.705078125","1.705078125"
"1639645","1.697265625","1.697265625","1.697265625"
"1640198","1.595703125","1.595703125","1.595703125"
